iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2020-04-02,9976.0,89.0,105.0,169.0,4.0,5.429,194.444,1.735,2.047,3.294,0.078,0.106,0.78,78.0,1.52,,,,,,,430391.0,10196.0,8.389,0.199,9543.0,0.186,0.011,90.9,people tested,,,,,,,,,,,,,,75.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-03,10062.0,86.0,104.286,174.0,5.0,5.0,196.121,1.676,2.033,3.391,0.097,0.097,0.72,80.0,1.559,,,,,,,441921.0,11530.0,8.614,0.225,9473.0,0.185,0.011,90.8,people tested,,,,,,,,,,,,,,75.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-04,10156.0,94.0,96.857,177.0,3.0,4.714,197.953,1.832,1.888,3.45,0.058,0.092,0.69,80.0,1.559,,,,,,,453680.0,11759.0,8.843,0.229,9587.0,0.187,0.0101,99.0,people tested,,,,,,,,,,,,,,78.7,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-05,10237.0,81.0,93.429,183.0,6.0,4.429,199.531,1.579,1.821,3.567,0.117,0.086,0.73,81.0,1.579,,,,,,,459881.0,6201.0,8.964,0.121,9585.0,0.187,0.0097,102.6,people tested,,,,,,,,,,,,,,78.7,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-914.2,-1.05,-4.66,-17.81886213
KOR,Asia,South Korea,2020-04-06,10284.0,47.0,89.0,186.0,3.0,4.0,200.448,0.916,1.735,3.625,0.058,0.078,0.71,80.0,1.559,,,,,,,465452.0,5571.0,9.072,0.109,10230.0,0.199,0.0087,114.9,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-07,10331.0,47.0,77.857,192.0,6.0,4.286,201.364,0.916,1.518,3.742,0.117,0.084,0.64,77.0,1.501,,,,,,,475952.0,10500.0,9.277,0.205,9534.0,0.186,0.0082,122.5,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-08,10384.0,53.0,71.0,200.0,8.0,5.0,202.397,1.033,1.384,3.898,0.156,0.097,0.57,80.0,1.559,,,,,,,484651.0,8699.0,9.446,0.17,9208.0,0.179,0.0077,129.7,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-09,10423.0,39.0,63.857,204.0,4.0,5.0,203.157,0.76,1.245,3.976,0.078,0.097,0.44,80.0,1.559,,,,,,,493359.0,8708.0,9.616,0.17,8995.0,0.175,0.0071,140.9,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-10,10450.0,27.0,55.429,208.0,4.0,4.857,203.683,0.526,1.08,4.054,0.078,0.095,0.36,71.0,1.384,,,,,,,501699.0,8340.0,9.779,0.163,8540.0,0.166,0.0065,154.1,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-11,10480.0,30.0,46.286,211.0,3.0,4.857,204.268,0.585,0.902,4.113,0.058,0.095,0.36,67.0,1.306,,,,,,,509127.0,7428.0,9.924,0.145,7921.0,0.154,0.0058,171.1,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-12,10512.0,32.0,39.286,214.0,3.0,4.429,204.892,0.624,0.766,4.171,0.058,0.086,0.48,67.0,1.306,,,,,,,513270.0,4143.0,10.004,0.081,7627.0,0.149,0.0052,194.1,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-811.6,-0.88,1.78,-15.81906421
KOR,Asia,South Korea,2020-04-13,10537.0,25.0,36.143,217.0,3.0,4.429,205.379,0.487,0.704,4.23,0.058,0.086,0.56,66.0,1.286,,,,,,,517391.0,4121.0,10.085,0.08,7420.0,0.145,0.0049,205.3,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-14,10564.0,27.0,33.286,222.0,5.0,4.286,205.905,0.526,0.649,4.327,0.097,0.084,0.57,66.0,1.286,,,,,,,526086.0,8695.0,10.254,0.169,7162.0,0.14,0.0046,215.2,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-15,10591.0,27.0,29.571,225.0,3.0,3.571,206.431,0.526,0.576,4.386,0.058,0.07,0.52,65.0,1.267,,,,,,,533200.0,7114.0,10.393,0.139,6936.0,0.135,0.0043,234.6,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-16,10613.0,22.0,27.143,229.0,4.0,3.571,206.86,0.429,0.529,4.463,0.078,0.07,0.43,61.0,1.189,,,,,,,537423.0,4223.0,10.475,0.082,6295.0,0.123,0.0043,231.9,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-17,10635.0,22.0,26.429,230.0,1.0,3.143,207.289,0.429,0.515,4.483,0.019,0.061,0.39,61.0,1.189,,,,,,,545111.0,7688.0,10.625,0.15,6202.0,0.121,0.0043,234.7,people tested,,,,,,,,,,,,,,82.41,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-18,10653.0,18.0,24.714,232.0,2.0,3.0,207.64,0.351,0.482,4.522,0.039,0.058,0.33,61.0,1.189,,,,,,,553482.0,8371.0,10.788,0.163,6336.0,0.123,0.0039,256.4,people tested,,,,,,,,,,,,,,73.15,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-19,10661.0,8.0,21.286,234.0,2.0,2.857,207.796,0.156,0.415,4.561,0.039,0.056,0.36,57.0,1.111,,,,,,,557757.0,4275.0,10.871,0.083,6355.0,0.124,0.0033,298.6,people tested,,,,,,,,,,,,,,73.15,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-907.6,-0.92,-1.64,-17.69022015
KOR,Asia,South Korea,2020-04-20,10674.0,13.0,19.571,236.0,2.0,2.714,208.049,0.253,0.381,4.6,0.039,0.053,0.45,56.0,1.092,,,,,,,561683.0,3926.0,10.948,0.077,6327.0,0.123,0.0031,323.3,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-21,10683.0,9.0,17.0,237.0,1.0,2.143,208.225,0.175,0.331,4.619,0.019,0.042,0.44,56.0,1.092,,,,,,,569662.0,7979.0,11.103,0.156,6225.0,0.121,0.0027,366.2,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-22,10694.0,11.0,14.714,238.0,1.0,1.857,208.439,0.214,0.287,4.639,0.019,0.036,0.44,52.0,1.014,,,,,,,576607.0,6945.0,11.239,0.135,6201.0,0.121,0.0024,421.4,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-23,10708.0,14.0,13.571,240.0,2.0,1.571,208.712,0.273,0.265,4.678,0.039,0.031,0.43,49.0,0.955,,,,,,,582619.0,6012.0,11.356,0.117,6457.0,0.126,0.0021,475.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-24,10718.0,10.0,11.857,240.0,0.0,1.429,208.907,0.195,0.231,4.678,0.0,0.028,0.41,42.0,0.819,,,,,,,588168.0,5549.0,11.464,0.108,6151.0,0.12,0.0019,518.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-25,10728.0,10.0,10.714,242.0,2.0,1.429,209.102,0.195,0.209,4.717,0.039,0.028,0.41,46.0,0.897,,,,,,,593809.0,5641.0,11.574,0.11,5761.0,0.112,0.0019,537.7,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-26,10738.0,10.0,11.0,243.0,1.0,1.286,209.297,0.195,0.214,4.736,0.019,0.025,0.55,42.0,0.819,,,,,,,596933.0,3124.0,11.635,0.061,5597.0,0.109,0.002,508.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1018.8,-0.98,-1.95,-19.85764246
KOR,Asia,South Korea,2020-04-27,10752.0,14.0,11.143,244.0,1.0,1.143,209.569,0.273,0.217,4.756,0.019,0.022,0.67,42.0,0.819,,,,,,,600308.0,3375.0,11.701,0.066,5518.0,0.108,0.002,495.2,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-28,10761.0,9.0,11.143,246.0,2.0,1.286,209.745,0.175,0.217,4.795,0.039,0.025,0.58,38.0,0.741,,,,,,,607162.0,6854.0,11.834,0.134,5357.0,0.104,0.0021,480.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-29,10765.0,4.0,10.143,247.0,1.0,1.286,209.823,0.078,0.198,4.814,0.019,0.025,0.47,37.0,0.721,,,,,,,612845.0,5683.0,11.945,0.111,5177.0,0.101,0.002,510.4,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-30,10774.0,9.0,9.429,248.0,1.0,1.143,209.998,0.175,0.184,4.834,0.019,0.022,0.49,36.0,0.702,,,,,,,618529.0,5684.0,12.056,0.111,5130.0,0.1,0.0018,544.1,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-01,10780.0,6.0,8.857,250.0,2.0,1.429,210.115,0.117,0.173,4.873,0.039,0.028,0.52,33.0,0.643,,,,,,,621717.0,3188.0,12.118,0.062,4793.0,0.093,0.0018,541.2,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-02,10793.0,13.0,9.286,250.0,0.0,1.143,210.369,0.253,0.181,4.873,0.0,0.022,0.62,29.0,0.565,,,,,,,626210.0,4493.0,12.206,0.088,4629.0,0.09,0.002,498.5,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-03,10801.0,8.0,9.0,252.0,2.0,1.286,210.525,0.156,0.175,4.912,0.039,0.025,0.62,29.0,0.565,,,,,,,629621.0,3411.0,12.272,0.066,4670.0,0.091,0.0019,518.9,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-826.2,-0.75,3.33,-16.10363584
KOR,Asia,South Korea,2020-05-04,10804.0,3.0,7.429,254.0,2.0,1.429,210.583,0.058,0.145,4.951,0.039,0.028,0.56,27.0,0.526,,,,,,,632569.0,2948.0,12.33,0.057,4609.0,0.09,0.0016,620.4,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-05,10806.0,2.0,6.429,255.0,1.0,1.286,210.622,0.039,0.125,4.97,0.019,0.025,0.55,27.0,0.526,,,,,,,638885.0,6316.0,12.453,0.123,4532.0,0.088,0.0014,704.9,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-06,10810.0,4.0,6.429,256.0,1.0,1.286,210.7,0.078,0.125,4.99,0.019,0.025,0.8,27.0,0.526,,,,,,,641743.0,2858.0,12.508,0.056,4128.0,0.08,0.0016,642.1,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-07,10822.0,12.0,6.857,256.0,0.0,1.143,210.934,0.234,0.134,4.99,0.0,0.022,1.3,25.0,0.487,,,,,,,648036.0,6293.0,12.631,0.123,4215.0,0.082,0.0016,614.7,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-08,10840.0,18.0,8.571,256.0,0.0,0.857,211.285,0.351,0.167,4.99,0.0,0.017,1.84,24.0,0.468,,,,,,,653511.0,5475.0,12.738,0.107,4542.0,0.089,0.0019,529.9,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-09,10874.0,34.0,11.571,256.0,0.0,0.857,211.947,0.663,0.226,4.99,0.0,0.017,2.31,23.0,0.448,,,,,,,658678.0,5167.0,12.838,0.101,4638.0,0.09,0.0025,400.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-10,10909.0,35.0,15.429,256.0,0.0,0.571,212.63,0.682,0.301,4.99,0.0,0.011,2.25,23.0,0.448,,,,,,,662534.0,3856.0,12.914,0.075,4702.0,0.092,0.0033,304.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-974.2,-0.84,-2.61,-18.98833459
KOR,Asia,South Korea,2020-05-11,10936.0,27.0,18.857,258.0,2.0,0.571,213.156,0.526,0.368,5.029,0.039,0.011,1.91,23.0,0.448,,,,,,,667140.0,4606.0,13.003,0.09,4939.0,0.096,0.0038,261.9,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-12,10962.0,26.0,22.286,259.0,1.0,0.571,213.663,0.507,0.434,5.048,0.019,0.011,1.6,22.0,0.429,,,,,,,679538.0,12398.0,13.245,0.242,5808.0,0.113,0.0038,260.6,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-13,10991.0,29.0,25.857,260.0,1.0,0.571,214.228,0.565,0.504,5.068,0.019,0.011,1.42,20.0,0.39,,,,,,,694568.0,15030.0,13.538,0.293,7546.0,0.147,0.0034,291.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-14,11018.0,27.0,28.0,260.0,0.0,0.571,214.754,0.526,0.546,5.068,0.0,0.011,1.18,22.0,0.429,,,,,,,710132.0,15564.0,13.841,0.303,8871.0,0.173,0.0032,316.8,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-15,11037.0,19.0,28.143,262.0,2.0,0.857,215.124,0.37,0.549,5.107,0.039,0.017,0.94,22.0,0.429,,,,,,,725395.0,15263.0,14.139,0.297,10269.0,0.2,0.0027,364.9,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-16,11050.0,13.0,25.143,262.0,0.0,0.857,215.378,0.253,0.49,5.107,0.0,0.017,0.77,18.0,0.351,,,,,,,739293.0,13898.0,14.41,0.271,11516.0,0.224,0.0022,458.0,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-17,11065.0,15.0,22.286,263.0,1.0,1.0,215.67,0.292,0.434,5.126,0.019,0.019,0.88,18.0,0.351,,,,,,,746301.0,7008.0,14.546,0.137,11967.0,0.233,0.0019,537.0,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1234.2,-1.02,-4.56,-24.05604861
KOR,Asia,South Korea,2020-05-18,11078.0,13.0,20.286,263.0,0.0,0.714,215.924,0.253,0.395,5.126,0.0,0.014,1.01,16.0,0.312,,,,,,,751859.0,5558.0,14.655,0.108,12103.0,0.236,0.0017,596.6,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-19,11110.0,32.0,21.143,263.0,0.0,0.571,216.547,0.624,0.412,5.126,0.0,0.011,1.16,15.0,0.292,,,,,,,764222.0,12363.0,14.896,0.241,12098.0,0.236,0.0017,572.2,people tested,,,,,,,,,,,,,,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-20,11122.0,12.0,18.714,264.0,1.0,0.571,216.781,0.234,0.365,5.146,0.019,0.011,0.93,15.0,0.292,,,,,,,775081.0,10859.0,15.107,0.212,11502.0,0.224,0.0016,614.6,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-21,11142.0,20.0,17.714,264.0,0.0,0.571,217.171,0.39,0.345,5.146,0.0,0.011,0.99,16.0,0.312,,,,,,,787332.0,12251.0,15.346,0.239,11029.0,0.215,0.0016,622.6,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-22,11165.0,23.0,18.286,266.0,2.0,0.571,217.619,0.448,0.356,5.185,0.039,0.011,1.08,16.0,0.312,,,,,,,801066.0,13734.0,15.614,0.268,10810.0,0.211,0.0017,591.2,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-23,11190.0,25.0,20.0,266.0,0.0,0.571,218.107,0.487,0.39,5.185,0.0,0.011,1.13,14.0,0.273,,,,,,,813068.0,12002.0,15.848,0.234,10539.0,0.205,0.0019,527.0,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-24,11206.0,16.0,20.143,267.0,1.0,0.571,218.418,0.312,0.393,5.204,0.019,0.011,1.19,13.0,0.253,,,,,,,818937.0,5869.0,15.962,0.114,10377.0,0.202,0.0019,515.2,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1330.8,-1.05,-1.73,-25.93889927
KOR,Asia,South Korea,2020-05-25,11225.0,19.0,21.0,269.0,2.0,0.857,218.789,0.37,0.409,5.243,0.039,0.017,1.46,13.0,0.253,,,,,,,825085.0,6148.0,16.082,0.12,10461.0,0.204,0.002,498.1,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-26,11265.0,40.0,22.143,269.0,0.0,0.857,219.568,0.78,0.432,5.243,0.0,0.017,1.89,12.0,0.234,,,,,,,838123.0,13038.0,16.336,0.254,10557.0,0.206,0.0021,476.8,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-27,11344.0,79.0,31.714,269.0,0.0,0.714,221.108,1.54,0.618,5.243,0.0,0.014,2.27,12.0,0.234,,,,,,,851524.0,13401.0,16.597,0.261,10920.0,0.213,0.0029,344.3,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-28,11402.0,58.0,37.143,269.0,0.0,0.714,222.239,1.13,0.724,5.243,0.0,0.014,1.82,11.0,0.214,,,,,,,867314.0,15790.0,16.905,0.308,11426.0,0.223,0.0033,307.6,people tested,,,,,,,,,,,,,,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-29,11441.0,39.0,39.429,269.0,0.0,0.429,222.999,0.76,0.769,5.243,0.0,0.008,1.34,10.0,0.195,,,,,,,883768.0,16454.0,17.226,0.321,11815.0,0.23,0.0033,299.7,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-30,11468.0,27.0,39.714,270.0,1.0,0.571,223.525,0.526,0.774,5.263,0.019,0.011,1.09,10.0,0.195,,,,,,,901549.0,17781.0,17.572,0.347,12640.0,0.246,0.0031,318.3,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-31,11503.0,35.0,42.429,271.0,1.0,0.571,224.207,0.682,0.827,5.282,0.019,0.011,1.17,11.0,0.214,,,,,,,909470.0,7921.0,17.727,0.154,12933.0,0.252,0.0033,304.8,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1577.0,-1.19,-4.37,-30.73763462
KOR,Asia,South Korea,2020-06-01,11541.0,38.0,45.143,272.0,1.0,0.429,224.948,0.741,0.88,5.302,0.019,0.008,1.24,12.0,0.234,,,,,,,920039.0,10569.0,17.933,0.206,13565.0,0.264,0.0033,300.5,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-02,11590.0,49.0,46.429,273.0,1.0,0.571,225.903,0.955,0.905,5.321,0.019,0.011,1.22,11.0,0.214,,,,,,,938499.0,18460.0,18.292,0.36,14339.0,0.279,0.0032,308.8,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-03,11629.0,39.0,40.714,273.0,0.0,0.571,226.663,0.76,0.794,5.321,0.0,0.011,1.11,8.0,0.156,,,,,,,955500.0,17001.0,18.624,0.331,14854.0,0.29,0.0027,364.8,people tested,,,,,,,,,,,,,,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
